"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","significance"
26.3863923693638,1.28557424875954,0.446187531158039,2.88124198680081,0.003961113956117,0.0138643890832853,"ENSRNA049471381","Up"
363.167335091304,1.35773261335193,0.123648897675928,10.9805476544596,4.74041218786713e-28,2.03126662250107e-26,"Os01g0190400","Up"
16.3354201728554,1.49994867664139,0.55910303767934,2.6827768328128,0.00730136947586809,0.0233718200505971,"Os01g0664200","Up"
18.4434895086561,1.46664516578159,0.582970285917078,2.5158146156187,0.0118757630575676,0.0353982351423978,"Os01g0824000","Up"
149.698040906519,1.30414662516751,0.202622073319435,6.43635021497144,1.22380485295172e-10,1.57822275633048e-09,"Os01g0618900","Up"
5.2375912228032,3.80910948242681,1.41832475205268,2.68563985569176,0.00723910712985353,0.0232034094842893,"Os01g0705200","Up"
42.5303015855838,2.35882310997486,0.378984632320287,6.22406005101909,4.84451514232105e-10,5.85003128693346e-09,"Os01g0232100","Up"
3.14212981772118,5.00413168251571,1.70025527932592,2.94316491374145,0.00324875307051511,0.0116463411823093,"Os01g0604900","Up"
11.8068537492144,5.01156394573296,1.18308035494084,4.23603005899255,2.27506334656511e-05,0.000139085746874638,"Os01g0285300","Up"
346.900727855292,1.13506036736201,0.128613889434929,8.82533272532964,1.0913485377103e-18,2.78811454335909e-17,"Os01g0777200","Up"
333.331835120133,1.34882486178636,0.142202704466458,9.48522650709861,2.41857236756144e-21,7.29207304125855e-20,"Os01g0734200","Up"
13.4247877086141,2.28668191957525,0.675880567250102,3.38326330179736,0.000716299226266935,0.00309075008767206,"Os01g0588400","Up"
24.3418394347743,4.45700578845081,0.740277017075056,6.02072695173098,1.7363545598213e-09,1.98728625278455e-08,"Os01g0348900","Up"
13.5328180237846,4.1729788374877,0.914198196022948,4.56463254427922,5.00369987500169e-06,3.45651285209875e-05,"Os01g0219300","Up"
2.13929295646824,4.44598340698746,1.82322098894811,2.43853237426393,0.0147470376902218,0.0426380167906764,"Os01g0139900","Up"
26.2684441264697,1.17200846621371,0.452880618429201,2.58789715991551,0.00965638053006796,0.0298102933927357,"Os01g0851300","Up"
32.4626787599468,1.58071965510046,0.42616784200633,3.70914813200988,0.000207957740943931,0.00102496564510898,"Os01g0723600","Up"
527.872614556022,1.12464208825655,0.111358883423655,10.099257945843,5.56617687357279e-24,1.9530651136664e-22,"Os01g0664500","Up"
246.03632710893,1.33665535449776,0.159493288490866,8.38063699824153,5.26420198956021e-17,1.17875610820865e-15,"Os01g0733200","Up"
26.1222622067081,2.08949874016089,0.470212387112444,4.44373393264354,8.84109287646966e-06,5.85973629340141e-05,"Os01g0213800","Up"
8.81189064986599,3.52635457901706,0.983993499032199,3.58371735431727,0.000338738634303198,0.00158843762505866,"Os01g0323000","Up"
2.34019782280979,4.57116838649873,1.7779330052261,2.57105772436988,0.0101388425858402,0.0310657212535371,"Os01g0782800","Up"
29.0097258167623,1.28570647279351,0.441140580325655,2.91450510366647,0.00356252983682258,0.0126271345175059,"Os01g0890001","Up"
54.9444710507132,1.83604683229609,0.355642353591636,5.16262141939459,2.43515318446834e-07,2.07372981661997e-06,"Os01g0692000","Up"
109.718291511059,1.04400222801243,0.219430966060747,4.75777073197324,1.95742634756797e-06,1.44954109807724e-05,"Os01g0776400","Up"
13.6173566345715,1.48509785042335,0.610833773964134,2.43126348562145,0.0150462682033512,0.0433765046951044,"Os01g0140400","Up"
43.5136408018014,2.38722079573324,0.420482166428777,5.6773413626749,1.3680429667359e-08,1.39121262647458e-07,"Os01g0631700","Up"
30.4431262190057,1.56182791780759,0.43300407987834,3.606958895737,0.000309806714616686,0.00146558811166447,"Os01g0606000","Up"
19.6421281965197,2.15576623213462,0.557831985249305,3.8645439650994,0.000111296942719455,0.000585053687183813,"Os01g0257100","Up"
26.8093869899609,2.26202640868457,0.567276901453155,3.98751721229984,6.67683616913246e-05,0.000368300377802292,"Os01g0367900","Up"
218.47086107534,2.69740375448361,0.194383378705409,13.8767201828072,8.76644401629616e-44,7.1447781909185e-42,"Os01g0844300","Up"
25.3797863031923,2.44038023163553,0.52608037089467,4.63879735236147,3.50442459187361e-06,2.48437271159677e-05,"Os01g0707500","Up"
156.927321987101,1.42754902711627,0.194086057100352,7.35523740573572,1.90588078434239e-13,3.23530699051543e-12,"Os01g0734399","Up"
966.10072553702,1.02508725982848,0.0844255819373339,12.1419033935634,6.33353491784495e-34,3.65548369411373e-32,"Os01g0652650","Up"
586.680750923894,1.18986632104849,0.103914012485226,11.4504896172464,2.33821069360048e-30,1.12652362224387e-28,"Os01g0661500","Up"
35.1078067633167,6.61011108228257,1.07563998885224,6.14528201888059,7.98215634088983e-10,9.4177456602714e-09,"Os01g0127600","Up"
17.2582008535589,1.34934335869386,0.553347141432924,2.43851148340562,0.0147478901116084,0.0426380167906764,"Os01g0217050","Up"
37.5423144118086,1.0276075470366,0.373067092833026,2.75448455995698,0.00587846635604941,0.0193763294889783,"Os01g0720200","Up"
34.2670648298833,2.49585763028304,0.430796975204648,5.79358206750964,6.89007924700322e-09,7.27898136662301e-08,"Os01g0962100","Up"
25.0175415754732,1.91158146941464,0.536063151249024,3.56596319847889,0.000362522245711494,0.00169043555333335,"Os01g0171100","Up"
78.0564568296243,3.35108245828262,0.324075430534034,10.3404397326896,4.62410791026432e-25,1.71845460985789e-23,"Os01g0755550","Up"
58.8252289245228,2.13677170440009,0.337036057386758,6.33989051785069,2.29928494007872e-10,2.88748123403047e-09,"Os01g0768600","Up"
27.5330462974311,1.25787441800532,0.445404149580383,2.82411921664934,0.00474107464514319,0.0161642353272206,"Os01g0303600","Up"
54.672453245991,3.32406251731679,0.381688312720681,8.70884018853712,3.06999744474539e-18,7.51710802899087e-17,"Os01g0652375","Up"
96.4582873565688,1.03282945691935,0.250310677197643,4.12619017487552,3.68822311398966e-05,0.000215020898550281,"Os01g0125550","Up"
73.0207685622622,1.27839575086523,0.288637858373902,4.42906470435763,9.46426279775897e-06,6.24058792686923e-05,"Os01g0871900","Up"
132.381204001326,1.94736234112374,0.206510562765658,9.42984375735563,4.10700282339802e-21,1.21769145506781e-19,"Os01g0757200","Up"
302.850957203702,1.57307331860597,0.142047346667629,11.0742886474799,1.67202686653221e-28,7.3655127433641e-27,"Os01g0247550","Up"
561.537123576493,1.00445838016842,0.100402285206083,10.0043378306251,1.45864224124663e-23,5.01237681952562e-22,"Os01g0880200","Up"
1004.07029300427,1.19520623994567,0.080839683425217,14.7848951072567,1.83342709671978e-49,1.83219617393399e-47,"Os01g0583100","Up"
2.16940887974311,4.46325665925939,1.79737891724277,2.48320296652092,0.0130206874701494,0.0383421555959282,"Os01g0223900","Up"
6.27197041270756,4.07817350817567,1.34845779850095,3.02432416699232,0.00249189275438968,0.00926547712160064,"Os01g0615100","Up"
546.366772526075,2.24325620055128,0.11599572127686,19.3391288562881,2.51691090614731e-83,6.18963107276105e-81,"Os01g0715400","Up"
6.95837512925461,4.23646156789687,1.30710221439523,3.24110962497067,0.00119065386561993,0.00483736273144622,"Os01g0711800","Up"
24.9938497386665,1.27637594396441,0.44455217869011,2.87114990129011,0.00408981532339539,0.014249607879875,"Os01g0144900","Up"
45.4114478693043,1.5940331289909,0.401130677797856,3.97384996266525,7.07201214581356e-05,0.000388055055288617,"Os01g0269500","Up"
20.3084624192186,1.17997572181152,0.497294921055255,2.37278860461238,0.0176543648292723,0.0496058710120863,"Os01g0282866","Up"
