"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","significance"
111.128717493393,-1.51979724477617,0.267627665693038,-5.67877480394474,1.35662945032721e-08,1.38059868602749e-07,"Os01g0747451","Down"
2512.5341845424,-1.75681467919462,0.0670196132635991,-26.2134410159125,1.86748089199994e-151,1.50897791733287e-148,"Os01g0739500","Down"
56.7353908044652,-1.32454148252296,0.300796542623266,-4.40344649899079,1.06544567953521e-05,6.96851740585922e-05,"Os01g0795250","Down"
50.5939202537677,-1.65700999865408,0.368035035196249,-4.50231592155487,6.72169657639545e-06,4.54993539676974e-05,"Os01g0622066","Down"
51.7943610835342,-1.83976949487949,0.341297653269795,-5.390513170113,7.02567663190934e-08,6.45946556654838e-07,"Os01g0533800","Down"
94.9565625570146,-2.89620082705395,0.266961537831705,-10.8487569054976,2.02155960873371e-27,8.43240815554545e-26,"Os01g0175633","Down"
1096.81305219006,-1.0338553277904,0.118706676875409,-8.70932752060363,3.05682850849146e-18,7.49134896435415e-17,"Os01g0323600","Down"
246.47918948346,-1.47476875019362,0.165951729101731,-8.88673325777498,6.29318525879104e-19,1.63282176425568e-17,"Os01g0286550","Down"
32.0370148617354,-1.13931371109839,0.406289447131822,-2.80419223078845,0.00504428204919311,0.0170113690237575,"Os01g0818900","Down"
31.1013605398183,-2.45494753901093,0.439789639594449,-5.58209497903306,2.37638534137772e-08,2.33555724998553e-07,"Os01g0955100","Down"
128.916285353552,-1.60080746897515,0.233095104959108,-6.86761512755053,6.52840625630495e-12,9.6362138483591e-11,"Os01g0948900","Down"
31.9351113517785,-2.29040687893505,0.426374203096498,-5.37182330052149,7.79444684334138e-08,7.12228598308683e-07,"Os01g0115200","Down"
1421.88096532742,-2.60207955740114,0.081245225197605,-32.027476704906,4.52065016366236e-225,7.10269484880751e-222,"Os01g0543800","Down"
15.1115953960181,-2.9962853869154,0.686598682296038,-4.36395446739804,1.27732174351981e-05,8.20334090974951e-05,"Os01g0186600","Down"
13.3262312200927,-2.95059617828067,0.732803838253232,-4.02644749420792,5.66258766185418e-05,0.000317556299157045,"Os01g0273800","Down"
220.317942940351,-1.15532163870251,0.185192972703376,-6.23847450493161,4.41858619115245e-10,5.37240051900182e-09,"Os01g0825900","Down"
29.6812940997513,-2.05406846838429,0.503331996047947,-4.08094157437315,4.48536297405796e-05,0.000257042655054373,"Os01g0234300","Down"
376.825117706771,-2.36935352127043,0.138401185603509,-17.1194597137205,1.0625694429676e-65,1.71717293808952e-63,"Os01g0175700","Down"
68.6096771550162,-1.98204613878635,0.291420464671553,-6.80132790612432,1.03659176654549e-11,1.50035020209835e-10,"Os01g0775500","Down"
143.999026725807,-1.30772814812537,0.197342410240582,-6.62669593693068,3.43283720007779e-11,4.69913208399806e-10,"Os01g0620301","Down"
72.642886848602,-1.71099590386566,0.270470693040252,-6.32599371352601,2.51608059320326e-10,3.14576813688689e-09,"Os01g0187350","Down"
24.9714560385344,-1.30924350607068,0.46435151362342,-2.81950950445798,0.00480971065842736,0.0163509348636837,"Os01g0201100","Down"
512.198549512004,-1.22194986764999,0.133707327224014,-9.13898956040548,6.30385542928032e-20,1.74100913472145e-18,"Os01g0711200","Down"
58.4712460050686,-2.09465630186317,0.336060411212837,-6.23297547694949,4.57657837691865e-10,5.55018066370653e-09,"Os01g0622100","Down"
402.980706635701,-1.33340646931672,0.122298259439301,-10.9029063490353,1.11633501507758e-27,4.6841350981319e-26,"Os01g0902100","Down"
221.321462883679,-3.60143379968414,0.218776652293899,-16.4616916929785,6.91407982560093e-61,1.01314555206124e-58,"Os01g0279500","Down"
21.8220519720075,-1.71763029804977,0.514451414466941,-3.3387609592434,0.000841529458676826,0.00356597162433912,"Os01g0855600","Down"
40.7376265797986,-1.74312954068623,0.383392481520727,-4.54659291640802,5.45213061678723e-06,3.74251713527572e-05,"Os01g0660200","Down"
35.497709175548,-2.13562410668661,0.430663468894347,-4.95891632547672,7.08874888910706e-07,5.64564650331841e-06,"Os01g0310600","Down"
32.3292142257035,-1.43757119420555,0.426826534419182,-3.36804551329447,0.000757030977925038,0.00324732186966449,"Os01g0891800","Down"
2.82294243344679,-4.00587733581359,1.68375157782212,-2.37913798482973,0.0173531787898927,0.0489053561890339,"Os01g0310700","Down"
12.886061623395,-1.97466794241505,0.657545232229407,-3.00309065540622,0.00267252808350837,0.00983625282791517,"Os01g0364450","Down"
493.174168051465,-2.69272057744696,0.12047035583723,-22.3517275991544,1.16161379847124e-110,4.83111762273015e-108,"Os01g0919800","Down"
111.175919433754,-1.82126796210501,0.263517301747506,-6.911379063262,4.79964617010311e-12,7.16677895125058e-11,"Os01g0626100","Down"
66.4608827285875,-1.0983731652247,0.302073062000608,-3.6361175602692,0.000276778056341309,0.00132378829889879,"Os01g0234433","Down"
1.94525735045912,-4.51425642271161,1.88150543529284,-2.39927896993239,0.0164273940640585,0.0466402099714525,"Os01g0837200","Down"
101.94811947022,-1.05518912596253,0.227535948104334,-4.63746117812857,3.52714832001495e-06,2.49877960015889e-05,"Os01g0115300","Down"
60.6094918825789,-1.48676109960151,0.290881906921864,-5.11121889750563,3.20086835588772e-07,2.68935704019193e-06,"Os01g0755700","Down"
226.865205501417,-1.29329221989402,0.166329913113274,-7.77546380976737,7.51714683775603e-15,1.42583789214338e-13,"Os01g0650800","Down"
35.5575762807699,-1.18232773490428,0.378701087842375,-3.12206057194214,0.00179589984623197,0.00694324587167278,"Os01g0762500","Down"
42.3298457970505,-1.1082656959944,0.393700452450855,-2.81499726275459,0.00487776493551724,0.0165479895687707,"Os01g0661200","Down"
3769.99511728973,-1.07079042882096,0.0757403908220657,-14.1376406590842,2.22623818057656e-45,1.93129576640754e-43,"Os01g0945400","Down"
110.504655766984,-1.33150869436611,0.234593570661494,-5.67581068232857,1.38033371833727e-08,1.4032069693852e-07,"Os01g0893400","Down"
36.6950689050854,-2.50167948286133,0.438342739482698,-5.70713110433548,1.14896282538036e-08,1.1777389512353e-07,"Os01g0587400","Down"
68.7886600796253,-1.12851349309544,0.286514824377136,-3.93876126845706,8.19033740592488e-05,0.00044297367025619,"Os01g0546700","Down"
92.5346821583788,-1.8233997463618,0.245654689049116,-7.42261323575726,1.14831738428779e-13,1.98992426133842e-12,"Os01g0268600","Down"
1795.42819669844,-1.568812161964,0.0788987003258707,-19.8838783843641,5.61232049092209e-88,1.45616546608961e-85,"Os01g0730450","Down"
14.7077934664666,-1.75504217165125,0.624676202826521,-2.80952301962213,0.00496149708668091,0.0167822149394119,"Os01g0860400","Down"
6241.40115713794,-1.29635933635205,0.0481465154363316,-26.9252992579773,1.11062996520661e-159,1.04699086820027e-156,"Os01g0201200","Down"
